DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
20050411,1.23297,1.24169,1.21705,1.23703,201010.81
20050412,1.237,1.2384,1.23299,1.23765,176925.56
20050413,1.2376,1.24524,1.23715,1.24115,175429.83
20050414,1.2411,1.24746,1.23948,1.24624,178893.94
20050417,1.24553,1.24952,1.24214,1.24725,176982.57
20050418,1.2472,1.24872,1.23615,1.23625,178821.13
20050419,1.2362,1.24489,1.23534,1.24145,178457.66
20050420,1.24143,1.24232,1.23533,1.23846,177652.73
20050421,1.23847,1.24009,1.23124,1.23447,176734.27
20050424,1.23368,1.24096,1.23231,1.23645,178305.14
20050425,1.2364,1.24862,1.23608,1.24442,174935.87
20050426,1.2444,1.25079,1.24187,1.24847,178240.09
20050427,1.2484,1.25328,1.24801,1.25155,180044.11
20050428,1.25138,1.26153,1.24587,1.2578,178087.38
20050501,1.25844,1.26289,1.25315,1.25341,172312.06
20050502,1.25328,1.25741,1.25088,1.25135,175804.92
20050503,1.2513,1.25405,1.24465,1.24509,175929.84
20050504,1.245,1.24835,1.24266,1.24502,176910.34
20050505,1.245,1.2474,1.23827,1.24165,175761.45
20050508,1.24138,1.24371,1.23636,1.23715,176629.06
20050509,1.2371,1.23847,1.23551,1.23581,173151.01
20050510,1.2358,1.24947,1.23559,1.24741,181962.78
20050511,1.2475,1.25195,1.24676,1.25025,176880.69
20050512,1.2502,1.26529,1.24961,1.26454,185685.34
20050515,1.26502,1.27292,1.2639,1.26885,181869.74
20050516,1.2688,1.27264,1.26279,1.26435,177449.93
20050517,1.2643,1.26629,1.25859,1.25867,179196.63
20050518,1.2586,1.26443,1.25798,1.25823,177201.52
20050519,1.2582,1.26715,1.2552,1.26568,177036.92
20050522,1.26494,1.26675,1.25591,1.25787,174487.09
20050523,1.25809,1.26352,1.2567,1.25917,171130.9
20050524,1.2591,1.26575,1.25756,1.26385,171543.04
20050525,1.26408,1.26905,1.26265,1.26612,171994.77
20050526,1.26672,1.2671,1.25122,1.25386,171863.86
20050529,1.25486,1.25956,1.25437,1.25594,190508.25
20050530,1.25594,1.2627,1.2503,1.25422,172026.26
20050531,1.25463,1.25704,1.24454,1.24775,176013.8
20050601,1.24822,1.25127,1.2453,1.24872,167008.1
20050602,1.24852,1.25043,1.24235,1.24611,173803.06
20050605,1.24641,1.24845,1.24326,1.2444,171477.83
20050606,1.24417,1.25066,1.24234,1.24536,169972.06
20050607,1.24511,1.2532,1.24272,1.25043,161248.54
20050608,1.25082,1.25752,1.24955,1.25655,177557.43
20050609,1.25654,1.2582,1.24514,1.25133,169715.66
20050612,1.25071,1.25869,1.24942,1.25502,169359.86
20050613,1.2551,1.25865,1.25101,1.25195,169355.36
20050614,1.25218,1.25361,1.23474,1.23565,171882.12
20050615,1.23563,1.24167,1.23463,1.23525,173410.85
20050616,1.23535,1.23879,1.22809,1.22871,170201.73
20050619,1.23082,1.23663,1.22777,1.23485,171666.95
20050620,1.23509,1.24231,1.2289,1.23112,170908.54
20050621,1.23083,1.23825,1.23058,1.23385,167880.56
20050622,1.2338,1.23767,1.22943,1.23155,173691.44
20050623,1.23167,1.23444,1.22694,1.23309,171928.86
20050626,1.23366,1.2373,1.22733,1.22945,172304.85
20050627,1.22957,1.23544,1.22815,1.23155,172516.75
20050628,1.23179,1.23465,1.22311,1.22805,177473.75
20050629,1.22822,1.23362,1.22347,1.22466,174385.42
20050630,1.22448,1.24283,1.2244,1.24207,172615.32
20050703,1.24204,1.24745,1.23872,1.23967,179352.55
20050704,1.2395,1.24594,1.23766,1.24287,174177.52
20050705,1.24297,1.24408,1.23461,1.23632,167022.94
20050706,1.2365,1.23729,1.2269,1.22733,173083.27
20050707,1.22723,1.23035,1.21722,1.21806,170546.78
20050710,1.21807,1.21987,1.21041,1.21721,171500.84
20050711,1.21697,1.21739,1.20195,1.20275,172483.48
20050712,1.2027,1.20789,1.20215,1.20715,170517.27
20050713,1.2077,1.21288,1.20221,1.21187,172253.12
20050714,1.21196,1.22139,1.20816,1.2197,173589.46
20050717,1.22048,1.22217,1.21201,1.21585,170371.24
20050718,1.21598,1.22336,1.21531,1.21889,173218.28
20050719,1.21907,1.22428,1.21378,1.21987,170770.24
20050720,1.21958,1.22432,1.20965,1.21631,171925.74
20050721,1.21655,1.22258,1.21231,1.21857,170698.94
20050724,1.21847,1.22097,1.21525,1.21785,165172.69
20050725,1.21787,1.23096,1.21651,1.22933,165242.21
20050726,1.22973,1.2424,1.22889,1.23555,167902.64
20050727,1.23535,1.23792,1.22868,1.22877,165362.93
20050728,1.22892,1.23131,1.22158,1.22281,168916.69
20050731,1.22288,1.22518,1.2085,1.21103,169916.18
20050801,1.21127,1.21811,1.20642,1.21802,170065.94
20050802,1.21803,1.21898,1.20915,1.21591,172202.33
20050803,1.21605,1.21771,1.21003,1.21317,167736.24
20050804,1.21358,1.22395,1.21166,1.21574,170557.03
20050807,1.21595,1.21896,1.21018,1.21425,170831.45
20050808,1.21455,1.21785,1.21118,1.21147,168641.26
20050809,1.21191,1.2165,1.209,1.20973,169079.36
20050810,1.2104,1.2116,1.19935,1.19951,171072.15
20050811,1.20002,1.20435,1.19222,1.19653,168116.05
20050814,1.1965,1.20119,1.19368,1.19923,169831.86
20050815,1.19905,1.20421,1.19688,1.19769,166739.52
20050816,1.19751,1.2132,1.19743,1.21264,167440.91
20050817,1.21282,1.2216,1.21042,1.21852,169284.56
20050818,1.21867,1.2213,1.20922,1.21066,165168.32
20050821,1.21022,1.2128,1.20095,1.20189,177386.32
20050822,1.20139,1.20444,1.19622,1.1967,164046.05
20050823,1.19671,1.20206,1.18882,1.18986,168104.36
20050824,1.18983,1.19268,1.186,1.19145,168261.08
20050825,1.192,1.19988,1.19045,1.199,166850.14
20050828,1.19823,1.20014,1.18905,1.19715,171925.79
20050829,1.1971,1.20261,1.18959,1.19095,167714.67
20050830,1.19075,1.19335,1.18328,1.18705,170516.43
20050831,1.18732,1.19057,1.18049,1.18283,170746.22
20050901,1.18285,1.19123,1.18168,1.18784,168163.44
20050904,1.1876,1.19085,1.18327,1.18853,179302.23
20050905,1.18862,1.19337,1.18514,1.18843,170075.58
20050906,1.18865,1.19325,1.18386,1.18775,168140.96
20050907,1.18752,1.18865,1.18046,1.18081,165874.88
20050908,1.1809,1.18249,1.17243,1.17717,168801.51
20050911,1.17685,1.18755,1.17551,1.18661,171152.66
20050912,1.18695,1.18799,1.17766,1.18089,169731.01
20050913,1.18097,1.18341,1.1779,1.17994,167968.03
20050914,1.18003,1.18942,1.17927,1.18416,168730.11
20050915,1.18418,1.1861,1.17797,1.17823,166852.27
20050918,1.1798,1.18268,1.16592,1.16715,167877.77
20050919,1.1671,1.17107,1.1653,1.17002,168337.1
20050920,1.16995,1.17215,1.16449,1.16692,166510.17
20050921,1.1668,1.17128,1.16202,1.1709,168853.73
20050922,1.17102,1.17543,1.16802,1.16975,168698.64
20050925,1.17112,1.17947,1.16911,1.17205,175163.33
20050926,1.17202,1.18084,1.16884,1.17725,175575.94
20050927,1.17712,1.18155,1.17197,1.17315,172345.46
20050928,1.17319,1.17747,1.16909,1.17105,169767.36
20050929,1.17078,1.1736,1.1587,1.16265,175892.73
20051002,1.16521,1.16695,1.16134,1.16525,170785.16
20051003,1.16517,1.17324,1.16317,1.17205,172714.55
20051004,1.17245,1.18397,1.17064,1.18189,171840.76
20051005,1.182,1.18635,1.17691,1.18057,173742.63
20051006,1.18084,1.18205,1.17286,1.17335,172414.8
20051009,1.17393,1.177,1.17237,1.17465,178483.52
20051010,1.17585,1.18163,1.1738,1.17555,171076.57
20051011,1.17594,1.17776,1.16822,1.16985,173158.74
20051012,1.17033,1.18467,1.16992,1.18245,170251.85
20051013,1.18311,1.18901,1.17917,1.18615,176119.65
20051016,1.18629,1.18641,1.17728,1.17935,173716.81
20051017,1.17918,1.18756,1.17645,1.17675,169292.89
20051018,1.17731,1.18152,1.17344,1.17489,168195.14
20051019,1.17538,1.17905,1.17078,1.17775,173916.15
20051020,1.17803,1.18808,1.1744,1.18762,171176.84
20051023,1.18682,1.19209,1.18443,1.18575,172625.01
20051024,1.1859,1.18784,1.17355,1.17435,174600.94
20051025,1.1745,1.17834,1.16832,1.16935,175626.67
20051026,1.1691,1.17259,1.16402,1.17225,167399.87
20051027,1.17203,1.17913,1.16875,1.17666,171710.22
20051030,1.17708,1.18333,1.17267,1.18163,175617.65
20051031,1.18148,1.18446,1.1732,1.17478,175188.72
20051101,1.1748,1.18213,1.17372,1.17928,174772.72
