DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
20040613,0.69169,0.69282,0.68275,0.68702,2654274.707
20040614,0.68692,0.6993,0.67938,0.69687,2641479.442
20040615,0.69689,0.69755,0.68497,0.68888,2665680.552
20040616,0.68892,0.69122,0.68107,0.68189,2663574.234
20040617,0.68194,0.69076,0.67753,0.68824,2646041.677
20040620,0.6882,0.6918,0.68671,0.68969,2669119.836
20040621,0.68975,0.69181,0.68414,0.68722,2672043.036
20040622,0.68731,0.6916,0.68451,0.68735,2676302.222
20040623,0.68727,0.70153,0.68631,0.69929,2671574.241
20040624,0.69912,0.70232,0.69606,0.70018,2671581.999
20040627,0.70007,0.7023,0.69511,0.69913,2651569.411
20040628,0.69915,0.701,0.68843,0.68977,2648512.802
20040629,0.6899,0.69925,0.68715,0.69835,2681284.813
20040630,0.69857,0.70695,0.69592,0.70481,2662696.003
20040701,0.70468,0.71383,0.70114,0.71276,2659264.003
20040704,0.71247,0.7161,0.71088,0.71119,2636407.922
20040705,0.7115,0.71875,0.71092,0.7124,2671610.479
20040706,0.71282,0.72422,0.71245,0.72272,2653830.599
20040707,0.72282,0.72342,0.7168,0.71923,2693803.854
20040708,0.71926,0.72407,0.71841,0.72184,2648005.027
20040711,0.72167,0.72835,0.72164,0.72699,2663639.495
20040712,0.7269,0.72739,0.7204,0.72425,2673978.821
20040713,0.72473,0.7268,0.7218,0.72318,2679345.681
20040714,0.7234,0.7262,0.72006,0.72205,2656680.776
20040715,0.72226,0.73245,0.71933,0.73167,2658828.004
20040718,0.7316,0.73471,0.73095,0.73158,2646627.521
20040719,0.73154,0.734,0.72573,0.72701,2683813.572
20040720,0.72732,0.7287,0.71095,0.71469,2645061.116
20040721,0.71464,0.71795,0.70915,0.71418,2705574.461
20040722,0.71433,0.71565,0.70704,0.70896,2658685.787
20040725,0.70858,0.71315,0.70615,0.70895,2670779.807
20040726,0.70877,0.71398,0.69719,0.69904,2682472.494
20040727,0.69905,0.70225,0.69475,0.69926,2686486.962
20040728,0.69929,0.70087,0.69304,0.69868,2683939.68
20040729,0.69891,0.7058,0.69516,0.70183,2673751.44
20040801,0.70094,0.7063,0.70022,0.70244,2641142.136
20040802,0.70252,0.70775,0.69845,0.70661,2733273.93
20040803,0.70665,0.70696,0.70096,0.70367,2645405.088
20040804,0.70353,0.7056,0.70115,0.70263,2728134.138
20040805,0.70265,0.71562,0.70095,0.71348,2672017.716
20040808,0.71286,0.7177,0.71146,0.71526,2678744.522
20040809,0.71511,0.71742,0.70986,0.7128,2702546.697
20040810,0.71284,0.71536,0.71,0.71462,2685325.694
20040811,0.71463,0.71795,0.7117,0.71421,2694939.509
20040812,0.71444,0.71759,0.70547,0.71648,2683969.131
