DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
20040511,1.18661,1.19402,1.18322,1.18962,1374159.8
20040512,1.1893,1.19294,1.17708,1.18197,1373186.4
20040513,1.18133,1.19007,1.17806,1.18825,1369928.8
20040516,1.18832,1.2058,1.18758,1.20241,1358173.4
20040517,1.20218,1.20378,1.19272,1.19493,1366832.4
20040518,1.1946,1.20409,1.19346,1.20071,1367739.4
20040519,1.20052,1.20188,1.18942,1.19622,1369802.2
20040520,1.19577,1.20679,1.1951,1.19801,1366406.4
20040523,1.19817,1.20231,1.19324,1.2002,1364336.8
20040524,1.19978,1.21263,1.19818,1.21045,1371858
20040525,1.2105,1.21422,1.20814,1.2099,1348788.5
20040526,1.2101,1.22884,1.20867,1.22602,1363604
20040527,1.22554,1.22956,1.22002,1.22118,1355819
20040530,1.22304,1.22529,1.21759,1.21854,1131630.8
20040531,1.21824,1.22657,1.21543,1.22447,1383596
20040601,1.2241,1.2303,1.22032,1.22085,1379091.3
20040602,1.22071,1.22496,1.2168,1.22242,1364395.2
20040603,1.22245,1.22997,1.21395,1.22817,1361491.2
20040606,1.22867,1.23373,1.22742,1.2317,1364601.2
20040607,1.23134,1.235,1.22434,1.2262,1359548.4
20040608,1.22614,1.22738,1.20335,1.20439,1363845.5
20040609,1.20418,1.21179,1.20225,1.21035,1348948.3
20040610,1.2102,1.21145,1.19624,1.20038,1369796
20040613,1.1996,1.20872,1.19512,1.20531,1357036.4
20040614,1.2051,1.21694,1.20254,1.21584,1372933.2
20040615,1.21578,1.21677,1.19787,1.20085,1361231.8
20040616,1.2006,1.20769,1.19901,1.20508,1364645.3
20040617,1.20493,1.21467,1.19725,1.21343,1366505.8
20040620,1.21308,1.2145,1.20749,1.21132,1347743
20040621,1.21073,1.21306,1.20652,1.21067,1361793.3
20040622,1.21052,1.21911,1.20624,1.209,1373304.5
20040623,1.20867,1.21874,1.2038,1.21668,1351438.3
20040624,1.2164,1.21889,1.21062,1.2172,1351956.4
20040627,1.2173,1.22268,1.21209,1.21845,1364704.9
20040628,1.21795,1.21919,1.20646,1.208,1346761.6
20040629,1.20775,1.22035,1.2063,1.21928,1353292.5
20040630,1.21938,1.22078,1.21319,1.21565,1347963.7
20040701,1.21507,1.23271,1.21416,1.23105,1364006.4
20040704,1.23205,1.2335,1.22654,1.22879,1352011.5
20040705,1.22832,1.2329,1.22638,1.22793,1350680.4
20040706,1.22757,1.23879,1.22715,1.23693,1344091.1
20040707,1.23659,1.24042,1.23386,1.23806,1346404.3
20040708,1.23782,1.2422,1.23677,1.24104,1346880.3
20040711,1.2406,1.2435,1.23795,1.24053,1354229.2
20040712,1.24039,1.24143,1.22979,1.23244,1366027.2
20040713,1.23193,1.24201,1.23173,1.23778,1363310.2
20040714,1.2376,1.23879,1.23255,1.23512,1358821.2
20040715,1.23505,1.24579,1.23269,1.24518,1335458.4
20040718,1.24412,1.24609,1.23975,1.24412,1355053.1
