"DATE" "OPENAUDUSD" "HIGHAUDUSD" "LOWAUDUSD" "CLOSEAUDUSD" "VOLUMEAUDUSD" "OPENEURUSD" "HIGHEURUSD" "LOWEURUSD" "CLOSEEURUSD" "VOLUMEEURUSD" "OPENGBPUSD" "HIGHGBPUSD" "LOWGBPUSD" "CLOSEGBPUSD" "VOLUMEGBPUSD" "OPENUSDCAD" "HIGHUSDCAD" "LOWUSDCAD" "CLOSEUSDCAD" "VOLUMEUSDCAD" "OPENUSDCHF" "HIGHUSDCHF" "LOWUSDCHF" "CLOSEUSDCHF" "VOLUMEUSDCHF" "OPENUSDJPY" "HIGHUSDJPY" "LOWUSDJPY" "CLOSEUSDJPY" "VOLUMEUSDJPY"
"1634" 20100406 0.92807 0.92971 0.92483 0.92659 50719.68 1.33975 1.3408 1.33248 1.33424 80486.1 1.5264 1.5286 1.51375 1.5238 252613.98 1.00145 1.0061 0.9977 1.0061 184630.9 1.06875 1.0745 1.06795 1.0738 403315.81 93.78 94.265 93.145 93.34 506666.76
"1635" 20100407 0.92664 0.92896 0.92227 0.92847 50645 1.33424 1.33655 1.32786 1.3359 79576.6 1.52375 1.528 1.51405 1.52785 255461.5 1.00615 1.01045 1.00175 1.00205 192755.1 1.0737 1.07855 1.07155 1.07265 351852.64 93.34 93.48 92.825 93.375 444263.16
"1636" 20100408 0.92832 0.93421 0.92656 0.93347 48208.15 1.336 1.34989 1.33363 1.34965 80008.3 1.52785 1.5391 1.5267 1.53685 223741.54 1.00205 1.00825 0.9991 1.0021 180756.52 1.07265 1.07625 1.06545 1.0655 390977.57 93.37 93.78 93.105 93.16 407708.63
"1637" 20100411 0.93603 0.93821 0.92516 0.92726 46555.78 1.3529 1.36905 1.3529 1.35877 79630.5 1.54535 1.5485 1.53525 1.5366 238584.07 1.00206 1.00875 1.0009 1.0023 209104.42 1.0527 1.06165 1.0522 1.059 490409.9 92.93 93.605 92.89 93.23 524244.61
"1638" 20100412 0.92734 0.92933 0.92229 0.92906 49796.23 1.35889 1.36265 1.35437 1.36117 79449.2 1.53655 1.54485 1.53355 1.53795 253378.92 1.0023 1.0065 1.0003 1.00095 200058 1.05895 1.06025 1.0534 1.0536 479606.56 93.23 93.41 92.57 93.19 541156.6
"1639" 20100413 0.92902 0.93601 0.9272 0.93492 53617 1.36108 1.36794 1.35929 1.36514 79758.7 1.53785 1.54905 1.5371 1.5465 248822.43 1.00085 1.0019 0.9952 0.9985 218207.66 1.0535 1.05605 1.05015 1.0517 475866.8 93.185 93.725 92.825 93.215 553547.76
"1640" 20100414 0.93504 0.93636 0.93098 0.9343 48678.57 1.36496 1.36657 1.35169 1.35697 79513.4 1.54645 1.55225 1.5385 1.5493 275679.93 0.99855 1.0035 0.99582 1.00195 174582.72 1.05165 1.06115 1.05065 1.05625 460527.61 93.215 93.52 92.87 93.025 492837.82
"1641" 20100415 0.93464 0.93536 0.92306 0.92512 61263.45 1.35703 1.35846 1.34703 1.35013 79319.5 1.5493 1.55055 1.5357 1.536 236189.85 1.00185 1.0163 1.0003 1.01255 248050 1.0562 1.06335 1.0555 1.06125 405877.61 93.025 93.135 91.895 92.155 505903.98
"1642" 20100418 0.92067 0.92441 0.9157 0.92362 55501.72 1.3497 1.3497 1.34124 1.34849 79825.2 1.52782 1.534 1.51915 1.5336 257431.38 1.0144 1.0215 1.01355 1.0143 188021.7 1.06315 1.069 1.0614 1.06295 421761.3 91.84 92.465 91.595 92.385 560922.29
"1643" 20100419 0.92372 0.93236 0.92369 0.93156 47011.24 1.34873 1.35222 1.34247 1.34332 80159.1 1.5336 1.5432 1.5289 1.53575 255086.39 1.01405 1.0163 0.99705 0.99845 203569.46 1.0629 1.069 1.0602 1.06845 440802.62 92.38 93.39 92.38 93.21 471002.54
"1644" 20100420 0.93177 0.93381 0.92584 0.92666 58304.68 1.34337 1.34495 1.33561 1.33885 79887.3 1.53565 1.5439 1.5331 1.54095 269090.62 0.99845 1.0013 0.993 0.99955 282939.3 1.0684 1.07245 1.06585 1.07035 462299.82 93.205 93.44 92.93 93.18 487821.1
"1645" 20100421 0.9261 0.93036 0.92266 0.92722 62922.44 1.33875 1.34209 1.3258 1.32925 79101.8 1.5408 1.5473 1.53415 1.5376 335310.4 0.99955 1.0039 0.996 1.00015 248136.9 1.0703 1.0803 1.06735 1.0779 502088.57 93.17 93.61 92.74 93.48 612873.7
"1646" 20100422 0.92726 0.92766 0.91702 0.92676 64237.29 1.32909 1.33995 1.32014 1.33818 77986.2 1.5376 1.53975 1.52935 1.53745 281706.85 1.00015 1.00645 0.99675 0.9988 216806.2 1.0779 1.085 1.07145 1.07205 493255.01 93.48 94.32 93.31 93.945 479538.15
"1647" 20100425 0.92553 0.93115 0.92553 0.92671 46293.78 1.33773 1.33959 1.32892 1.33813 79499.4 1.53865 1.54975 1.537 1.54555 317752.78 0.99947 1.0023 0.99705 1.00085 177287.2 1.07478 1.0787 1.07135 1.0728 406758.7 93.998 94.355 93.925 93.955 437456.38
"1648" 20100426 0.92668 0.92861 0.91351 0.91527 68423.45 1.33808 1.34131 1.31638 1.31741 79819.1 1.54555 1.5483 1.5239 1.5263 412195.74 1.0008 1.01805 0.99977 1.0175 332966.66 1.07275 1.0882 1.06985 1.0876 600186.41 93.945 94.03 92.81 93.25 557227.11
"1649" 20100427 0.91512 0.92664 0.91361 0.92515 100737.1 1.31714 1.32654 1.31117 1.32195 79389.4 1.5262 1.52875 1.5125 1.52065 385325.01 1.01745 1.01965 1.0073 1.0096 253097.66 1.0876 1.0924 1.0814 1.08435 586031.7 93.25 94.315 92.99 94.02 613126.49
"1650" 20100428 0.92533 0.92936 0.92222 0.92753 65642.24 1.32184 1.32773 1.31819 1.32323 80621.1 1.52065 1.53415 1.5142 1.5318 356092.11 1.0095 1.01125 1.00125 1.00495 232133.6 1.08425 1.08685 1.08055 1.0837 522255.71 94.02 94.26 93.85 94.01 371598.63
"1651" 20100429 0.92761 0.93239 0.92455 0.92894 67998.14 1.32306 1.33418 1.32196 1.32926 79621.2 1.5316 1.53905 1.5253 1.52665 278882.51 1.00485 1.01775 1.00155 1.0176 218995.03 1.0837 1.08455 1.07465 1.07745 425742.2 94.01 94.58 93.815 93.815 391095.52
"1652" 20100502 0.92275 0.92746 0.92255 0.92602 44161.28 1.32974 1.33586 1.31498 1.31924 79963.4 1.5324 1.53335 1.52105 1.5246 236557.04 1.01742 1.01855 1.01005 1.0106 196133.18 1.07275 1.0889 1.0724 1.0856 396664.7 93.83 94.79 93.83 94.525 339284.58
"1653" 20100503 0.92621 0.92721 0.90826 0.90885 84455.62 1.31931 1.3213 1.29776 1.29846 79794.7 1.5246 1.52645 1.50905 1.5142 360184.42 1.01055 1.0256 1.01003 1.0246 243643.45 1.0856 1.1034 1.08389 1.10285 529529.72 94.525 94.975 94.315 94.53 558195.16
"1654" 20100504 0.90866 0.91179 0.90199 0.90586 106531.38 1.29853 1.29952 1.28029 1.28114 81124.3 1.5142 1.51725 1.5067 1.5101 333003.05 1.0247 1.03535 1.02315 1.03055 310693.1 1.10285 1.1187 1.1022 1.11795 544648.11 94.53 94.98 93.535 93.805 557030.63
"1655" 20100505 0.90454 0.90926 0.87058 0.88445 138593.24 1.2811 1.28539 1.25187 1.2618 80471.5 1.50995 1.51475 1.47085 1.48305 294388.75 1.03045 1.074 1.02815 1.0521 255234.41 1.11795 1.1246 1.1017 1.11375 505836 93.805 93.97 88.1 90.565 546862.77
"1656" 20100506 0.88447 0.89375 0.88025 0.88616 159913.13 1.26174 1.27974 1.25836 1.27476 80778.4 1.4828 1.49345 1.44755 1.4801 240786.77 1.0521 1.05705 1.0337 1.043 252298.24 1.11385 1.1176 1.1048 1.10775 398955.42 90.555 93.23 90 91.56 469379.37
"1657" 20100509 0.89905 0.90779 0.89226 0.90258 102066.4 1.27799 1.30918 1.27583 1.27847 80084.4 1.4882 1.5054 1.4759 1.4845 276921.32 1.0338 1.03905 1.02095 1.02305 290497.9 1.09905 1.11165 1.09215 1.10975 529771.25 92.42 93.535 91.718 93.28 542715.67
"1658" 20100510 0.90268 0.90346 0.89323 0.89494 100489.63 1.27834 1.27996 1.2654 1.26593 79816.5 1.48455 1.50035 1.47195 1.49535 240651.32 1.02295 1.02875 1.0148 1.02185 266517.7 1.10965 1.1133 1.10355 1.1115 562645.41 93.27 93.385 92.21 92.63 555315.82
"1659" 20100511 0.8948 0.89798 0.88879 0.89331 96744.92 1.26607 1.27395 1.26032 1.26123 80639.7 1.49535 1.50445 1.4818 1.48225 294525.69 1.0218 1.0246 1.0153 1.01915 209198.28 1.11165 1.11385 1.10595 1.1114 436681.5 92.63 93.28 92.44 93.235 541686.75
"1660" 20100512 0.893 0.90256 0.89298 0.89581 97457.45 1.26134 1.26833 1.25148 1.2533 79801.5 1.48205 1.49165 1.45945 1.46115 241380.86 1.01915 1.0208 1.011 1.0198 187358.2 1.1114 1.11875 1.10765 1.1175 445911.47 93.235 93.635 92.58 92.745 494717.8
"1661" 20100513 0.89506 0.89731 0.88496 0.88561 105246.85 1.25316 1.25756 1.23522 1.23583 79796.8 1.46115 1.4639 1.44955 1.45315 210297.83 1.0198 1.03775 1.0192 1.0353 242873 1.1174 1.1336 1.11505 1.13345 562890.3 92.735 93.085 91.785 92.495 553695.24
"1662" 20100516 0.88492 0.88614 0.86851 0.87727 130434.87 1.23537 1.24134 1.22373 1.23916 79766.1 1.45168 1.45455 1.42505 1.4475 216161.82 1.03335 1.0438 1.0318 1.0323 249559.47 1.1342 1.1445 1.12975 1.1311 344865.19 92.25 92.69 91.755 92.58 430277.76
"1663" 20100517 0.87742 0.87886 0.86246 0.86429 124954.8 1.23928 1.24436 1.21641 1.22002 80411.5 1.4475 1.45185 1.43045 1.4332 242983.58 1.0323 1.041 1.02455 1.03915 219721.59 1.1311 1.15145 1.1267 1.14755 502144.4 92.575 92.96 92.11 92.225 536895.56
"1664" 20100518 0.86342 0.86371 0.83564 0.84677 149483.47 1.22002 1.24235 1.21429 1.24124 80270.5 1.4332 1.4448 1.42375 1.4442 251188.69 1.03915 1.05365 1.0378 1.0435 303464.86 1.14755 1.15855 1.1418 1.1503 513690.9 92.225 92.245 90.95 91.685 608635.38
"1665" 20100519 0.84683 0.84981 0.81505 0.81675 167948.28 1.24122 1.25969 1.22951 1.24866 79635.4 1.4442 1.44655 1.42275 1.4364 255347.54 1.0435 1.0719 1.04025 1.0699 300593.3 1.15025 1.1574 1.1452 1.1505 504726.98 91.685 91.875 88.95 89.67 457649.02
"1666" 20100520 0.81641 0.83652 0.80708 0.83146 134949.3 1.24842 1.26704 1.24549 1.25688 80305.2 1.436 1.44955 1.4317 1.4456 254156.79 1.0699 1.07495 1.05505 1.05905 288269.28 1.1505 1.15805 1.14495 1.1493 336444.04 89.675 90.475 89.03 89.95 411854.48
"1667" 20100523 0.83109 0.83577 0.81851 0.82642 118427.42 1.25667 1.25667 1.2343 1.23702 79802.4 1.44595 1.45275 1.43515 1.44235 215748.82 1.06026 1.06595 1.05335 1.0624 324014.35 1.15035 1.161 1.14885 1.1588 541742.7 90.295 90.62 89.74 90.28 539863.5
"1668" 20100524 0.82636 0.82767 0.80653 0.8276 145713.28 1.23684 1.23715 1.21747 1.23423 80121.2 1.4423 1.44235 1.4258 1.4407 259625.36 1.0624 1.08525 1.06185 1.06725 425181.9 1.15875 1.1695 1.15605 1.1569 603708.52 90.28 90.305 89.255 90.22 718390.47
"1669" 20100525 0.82715 0.839 0.81877 0.82132 116546.72 1.23454 1.2387 1.21651 1.21761 80695.7 1.44065 1.4447 1.43295 1.43865 235804.35 1.06725 1.0744 1.0579 1.07065 255080.15 1.1568 1.16235 1.15145 1.16045 489658.25 90.22 90.67 89.82 89.91 570727.17
"1670" 20100526 0.82156 0.85286 0.82012 0.85131 108562.13 1.21776 1.23936 1.21498 1.23603 80215.3 1.43865 1.46065 1.4366 1.458 245732.79 1.07065 1.07185 1.04795 1.04795 282837.65 1.1601 1.1655 1.1485 1.15095 577600.2 89.91 91.075 89.805 91.03 616242.5
"1671" 20100527 0.85188 0.85511 0.84282 0.84608 88825.95 1.23585 1.24518 1.22614 1.22697 80258.2 1.458 1.4611 1.44345 1.44535 231556.81 1.04795 1.0558 1.0444 1.05445 220606.41 1.15085 1.15955 1.1481 1.15895 424859.08 91.03 91.405 90.605 91.05 497839.62
"1672" 20100530 0.84567 0.85147 0.83816 0.84573 39254.46 1.22748 1.23335 1.22568 1.23042 79524.3 1.4415 1.4547 1.44 1.45365 129989.81 1.05208 1.05515 1.04125 1.04425 104633.4 1.15795 1.15905 1.15315 1.15455 308957.91 91.002 91.615 90.91 91.25 233845.57
"1673" 20100531 0.84552 0.84756 0.82815 0.83104 120178.73 1.2303 1.23521 1.2108 1.22273 80635.3 1.45325 1.4722 1.44385 1.46475 305724.72 1.0439 1.0562 1.042 1.05505 197650.8 1.15455 1.17305 1.1469 1.1568 492155.96 91.25 91.455 90.54 90.94 446796.43
"1674" 20100601 0.83096 0.84236 0.82752 0.84192 112932.67 1.22265 1.22718 1.21741 1.22475 80649.5 1.46475 1.477 1.4553 1.4649 279532.41 1.0552 1.05715 1.03715 1.0381 244888.06 1.15685 1.16025 1.1527 1.1547 397035.54 90.93 92.35 90.88 92.115 511441.42
"1675" 20100602 0.84184 0.85226 0.83639 0.84471 87602.985 1.22485 1.23263 1.21492 1.21613 79734.3 1.46485 1.47425 1.45855 1.46125 273293.74 1.0381 1.04625 1.03335 1.04005 199091.8 1.15465 1.1573 1.1496 1.1564 438456.3 92.11 92.8 92.04 92.7 423224.9
"1676" 20100603 0.84465 0.84767 0.82126 0.8221 104675.53 1.21606 1.22146 1.19536 1.19637 80185.7 1.461 1.4681 1.44505 1.44515 300152 1.04005 1.0626 1.0354 1.0626 208343.56 1.15635 1.1644 1.1423 1.16235 338719.72 92.69 92.88 91.42 91.875 406848.74
"1677" 20100606 0.82237 0.82277 0.80956 0.81041 108554.73 1.19602 1.19908 1.18746 1.19213 80318.3 1.44095 1.45625 1.43875 1.44665 380175.36 1.06228 1.0679 1.0515 1.06155 266053.4 1.1637 1.1673 1.15845 1.1629 458203.1 91.745 92.08 90.98 91.365 600556.22
"1678" 20100607 0.81016 0.82853 0.80816 0.82744 130163.08 1.19254 1.20093 1.18989 1.19713 80516.5 1.44665 1.4528 1.4346 1.4468 333193.68 1.06155 1.0617 1.04685 1.04725 320122.59 1.1629 1.16415 1.14855 1.1524 431052.14 91.365 91.92 90.835 91.445 540804.7
"1679" 20100608 0.82761 0.83578 0.81939 0.8279 101063.99 1.19717 1.20728 1.19198 1.19765 79663.7 1.4468 1.46075 1.4395 1.45275 281366.59 1.04725 1.05165 1.03645 1.04435 199840.9 1.1523 1.15545 1.14155 1.1482 368074.61 91.44 91.665 91.055 91.285 446001.31
"1680" 20100609 0.82781 0.85087 0.82615 0.85013 93712.742 1.19766 1.21415 1.19543 1.21217 79604.7 1.45275 1.47175 1.45085 1.4713 261843.07 1.04435 1.0452 1.0287 1.02965 208244.08 1.1482 1.15035 1.13975 1.1417 327221.85 91.28 91.465 90.855 91.315 419089.7
"1681" 20100610 0.85009 0.85061 0.84252 0.85016 88768.28 1.21249 1.21526 1.2044 1.21095 80282.7 1.47135 1.47585 1.4504 1.45485 248448.91 1.0294 1.03885 1.0294 1.0322 171714.04 1.1417 1.1546 1.14055 1.14925 300734.52 91.29 91.77 91.195 91.635 329587.87
"1682" 20100613 0.85173 0.86669 0.85098 0.85839 72071.9 1.21157 1.22997 1.2112 1.22183 80331.6 1.45695 1.48085 1.45495 1.47425 266866.38 1.03133 1.03485 1.0224 1.0336 185882 1.1475 1.1489 1.135 1.14185 365688.61 91.862 92.11 91.415 91.57 362643.58
"1683" 20100614 0.85844 0.86606 0.85052 0.86543 85486.36 1.22186 1.23494 1.21628 1.23312 81434 1.47425 1.4836 1.4682 1.48005 300058.19 1.03355 1.0361 1.0241 1.02525 192588.62 1.1417 1.14795 1.12925 1.133 356318.4 91.565 91.69 91.075 91.45 423636.43
"1684" 20100615 0.86542 0.86737 0.8581 0.86407 83810.69 1.23309 1.23517 1.22518 1.2309 80450.1 1.48005 1.4855 1.47255 1.47285 243645.76 1.02505 1.0323 1.0224 1.0241 163811.75 1.1329 1.1339 1.12495 1.13095 323250.74 91.455 91.825 91.085 91.43 356983.04
"1685" 20100616 0.86374 0.86856 0.85819 0.86847 74225.948 1.23067 1.24141 1.22393 1.23871 80186.2 1.47285 1.48375 1.46445 1.4824 209444.71 1.0241 1.03375 1.02245 1.028 165955.68 1.1309 1.1329 1.10945 1.11175 288889.52 91.43 91.435 90.51 90.995 339245.82
"1686" 20100617 0.86809 0.87127 0.86514 0.87022 121353.39 1.2383 1.24153 1.23504 1.23882 80008.6 1.4824 1.4886 1.47705 1.48195 194421.56 1.0279 1.0312 1.02065 1.0215 175393.41 1.11175 1.11305 1.10776 1.10835 211628.93 90.995 91.07 90.445 90.7 287208.55
"1687" 20100620 0.88058 0.88588 0.87513 0.87627 80440.77 1.23952 1.2466 1.23008 1.23095 79923.2 1.48595 1.4936 1.47375 1.47545 247389.81 1.01873 1.02605 1.0138 1.0241 159146.27 1.1036 1.1137 1.09915 1.11215 264184.45 90.29 91.475 90.25 91.1 349766.58
"1688" 20100621 0.87632 0.88313 0.87124 0.87124 89852.19 1.23094 1.235 1.22506 1.22694 80464.3 1.47535 1.4859 1.46875 1.48115 235427.35 1.0241 1.02945 1.0181 1.0294 166052.53 1.11215 1.11215 1.10355 1.1072 299832.05 91.1 91.1 90.33 90.56 331888.28
"1689" 20100622 0.87172 0.87801 0.86606 0.87379 106564.09 1.22653 1.23438 1.22074 1.23084 81060.4 1.4811 1.49725 1.4802 1.49555 210838.77 1.0294 1.0459 1.0271 1.03955 182568.34 1.1072 1.11375 1.102 1.10505 296263.99 90.555 90.58 89.725 89.8 269148.89
"1690" 20100623 0.8738 0.87707 0.86406 0.86648 79560.05 1.23076 1.23872 1.22583 1.23321 79905 1.49545 1.50115 1.4915 1.49335 229343.98 1.0394 1.04685 1.0374 1.04275 170994.37 1.10505 1.1067 1.0982 1.1028 282994.61 89.8 89.975 89.22 89.6 327774.07
"1691" 20100624 0.86682 0.87581 0.85951 0.86721 91645.58 1.23304 1.23934 1.22504 1.23671 80549.1 1.49335 1.5077 1.48555 1.5056 211745.86 1.0427 1.04415 1.034 1.0348 160133.82 1.10275 1.1047 1.092 1.09235 287992.37 89.595 89.77 89.215 89.235 340332.44
"1692" 20100627 0.87422 0.87768 0.87069 0.87213 71479.9 1.23714 1.23974 1.22631 1.22741 80231.8 1.50535 1.51275 1.50165 1.5103 267776.84 1.03425 1.03715 1.03205 1.0355 168131.1 1.09295 1.094 1.0817 1.0866 332204.52 89.275 89.465 89.065 89.355 316105.9
"1693" 20100628 0.872 0.87207 0.84712 0.84875 94817.69 1.22754 1.22904 1.21485 1.21858 79735.7 1.5102 1.51195 1.5012 1.5066 209345.06 1.0355 1.0576 1.03396 1.05575 174450.7 1.08655 1.0902 1.0801 1.08185 267564.24 89.35 89.41 88.28 88.59 312228.98
"1694" 20100629 0.84878 0.85666 0.84016 0.8406 94046.53 1.21822 1.23032 1.21634 1.22351 80742.1 1.5066 1.50735 1.4935 1.49425 243264.44 1.05575 1.06475 1.04665 1.06375 157187 1.08185 1.0855 1.0752 1.07715 300240.1 88.585 88.76 88.36 88.43 293312.62
"1695" 20100630 0.84037 0.8448 0.83154 0.84299 100605.985 1.22339 1.2538 1.21914 1.25252 81409.5 1.49425 1.519 1.4873 1.51735 264036.15 1.0634 1.06735 1.0577 1.05945 200732.22 1.07715 1.0789 1.0578 1.059 249452.63 88.43 88.56 86.965 87.58 414484.01
"1696" 20100701 0.84252 0.85103 0.8402 0.84248 94563.96 1.25259 1.26106 1.24794 1.25624 80791.1 1.51725 1.5229 1.51495 1.51925 178615.71 1.05905 1.06675 1.05565 1.06215 149792.5 1.05885 1.0697 1.05795 1.0625 215189.89 87.575 88.205 87.325 87.735 356685.6
"1697" 20100704 0.84128 0.8467 0.83704 0.83958 37704.74 1.25547 1.25647 1.2505 1.25365 80191.7 1.52025 1.52027 1.50895 1.51335 161829.9 1.06148 1.0676 1.0576 1.063 112466.5 1.06267 1.06735 1.06185 1.06435 183831.2 87.695 88 87.63 87.76 228171.82
"1698" 20100705 0.83907 0.85592 0.83165 0.85246 85286.28 1.25368 1.26617 1.24783 1.26218 79547.6 1.5133 1.52265 1.5081 1.51465 268111.52 1.0629 1.0676 1.0485 1.0542 187034.55 1.0643 1.06665 1.05615 1.0589 305758.63 87.75 87.975 87.345 87.515 398286.65
"1699" 20100706 0.85285 0.8663 0.8449 0.86415 82978.1 1.26229 1.26638 1.25516 1.26365 79883.5 1.51455 1.52185 1.5081 1.5188 271128.31 1.054 1.06055 1.04645 1.04645 212887.88 1.0589 1.06365 1.05085 1.0516 316935.5 87.505 87.77 87.015 87.69 478281.91
"1700" 20100707 0.86421 0.87907 0.86214 0.87726 69761.02 1.26358 1.27107 1.26168 1.26963 80378.3 1.5186 1.52405 1.51015 1.51635 230798.38 1.0462 1.0485 1.0379 1.04195 155948.75 1.05145 1.0563 1.0481 1.0492 202934.86 87.69 88.64 87.645 88.34 351588.53
"1701" 20100708 0.87727 0.87801 0.87269 0.87771 65494.57 1.26946 1.27213 1.26079 1.26376 79393.4 1.51635 1.52045 1.505 1.50625 179493.75 1.0417 1.04545 1.02955 1.03355 142005.8 1.0492 1.05925 1.0487 1.0575 219637.5 88.335 88.7 88.315 88.61 312987.91
"1702" 20100711 0.87719 0.87762 0.87013 0.87582 65005.98 1.26356 1.26465 1.25477 1.25952 80365.7 1.50775 1.50855 1.4948 1.50315 257017.66 1.03185 1.0386 1.02995 1.037 182175 1.05685 1.06755 1.05445 1.06025 278896.26 88.725 89.15 88.38 88.605 374460.53
"1703" 20100712 0.87587 0.88408 0.8682 0.88309 84394.44 1.25944 1.27373 1.25216 1.27233 79717.1 1.5025 1.5191 1.49645 1.5175 300248.1 1.0369 1.0385 1.0275 1.02995 178294.61 1.06025 1.06455 1.05135 1.0546 264428.4 88.595 88.86 88.025 88.725 424875.22
"1704" 20100713 0.88294 0.88707 0.8785 0.88486 86369.6 1.27233 1.27778 1.26807 1.27415 79668.6 1.5174 1.5297 1.51695 1.5266 283895.82 1.02975 1.03705 1.0285 1.03245 173175.26 1.0546 1.06175 1.05245 1.05245 252043.75 88.725 89.105 88.07 88.38 436566
"1705" 20100714 0.88434 0.88536 0.87266 0.88428 92401.263 1.27413 1.29546 1.27066 1.29483 80380.8 1.5264 1.5471 1.52355 1.5458 305131.6 1.03225 1.04425 1.0283 1.03805 236077 1.0523 1.05465 1.04005 1.04095 342178.35 88.38 88.485 87.23 87.375 461232.29
"1706" 20100715 0.88423 0.88449 0.86811 0.87008 91029.26 1.29479 1.30056 1.28867 1.29283 79470.1 1.54628 1.54628 1.5278 1.53 259089.12 1.038 1.05775 1.0377 1.05775 203649.32 1.04095 1.0542 1.03995 1.0503 259641.29 87.37 87.505 86.265 86.56 401110.49
"1707" 20100718 0.86639 0.8719 0.86325 0.86831 80127.78 1.29231 1.29908 1.28675 1.29391 80614 1.5275 1.53515 1.52025 1.5228 243053.49 1.05588 1.058 1.0499 1.0548 189538.8 1.04997 1.05605 1.04465 1.0549 238114.7 86.518 87.215 86.47 86.69 370143.39
"1708" 20100719 0.86826 0.88458 0.86671 0.88378 94432.26 1.29404 1.30272 1.28377 1.28777 79491.5 1.5228 1.5309 1.5153 1.52625 324956.84 1.0548 1.0586 1.043 1.0433 192383.9 1.0549 1.05565 1.04525 1.05255 235697.08 86.675 87.565 86.645 87.5 406121.24
"1709" 20100720 0.88382 0.88587 0.86874 0.87799 90887.89 1.28749 1.2912 1.27293 1.27525 80645.1 1.52595 1.53355 1.51235 1.5162 260642.55 1.04305 1.0501 1.0351 1.04875 214875.52 1.0526 1.05425 1.0484 1.0512 270208 87.495 87.5 86.865 87.04 336503.41
"1710" 20100721 0.87809 0.8952 0.87369 0.89321 87919.9 1.27532 1.29315 1.27367 1.2892 80238.4 1.5162 1.52955 1.515 1.5257 225610.2 1.0487 1.05035 1.03555 1.03705 189575.4 1.0512 1.0512 1.0394 1.0428 217872.5 87.04 87.205 86.335 86.94 372178.5
"1711" 20100722 0.89329 0.89714 0.88957 0.89658 103299.95 1.28908 1.29649 1.2792 1.29075 79975.5 1.5257 1.5449 1.52503 1.5423 238286.61 1.03705 1.0437 1.03455 1.0353 170094.18 1.04265 1.0564 1.04075 1.0545 172582.08 86.93 87.5 86.735 87.45 333035.11
"1712" 20100725 0.89583 0.90355 0.89277 0.90243 101082.36 1.28977 1.30055 1.28735 1.29926 80352.8 1.54155 1.5519 1.5406 1.54885 240483.76 1.0371 1.03868 1.0303 1.0322 176341.85 1.05457 1.0556 1.04595 1.04845 233589.41 87.452 87.71 86.82 86.875 326183.5
"1713" 20100726 0.90257 0.90689 0.89992 0.90214 91659.46 1.29908 1.30456 1.29493 1.2995 80407.1 1.54827 1.5599 1.5442 1.55915 273990.77 1.0322 1.03955 1.02555 1.0352 167895.1 1.04845 1.064 1.0479 1.06045 326297.69 86.875 87.975 86.825 87.895 423677.8
"1714" 20100727 0.90217 0.90248 0.89071 0.89239 112476.51 1.29926 1.30417 1.29653 1.29924 80624.1 1.55915 1.56375 1.5545 1.55975 253693.9 1.035 1.039 1.0298 1.0387 197447.81 1.0604 1.0623 1.05375 1.05655 291850.91 87.88 88.115 87.25 87.46 420667.91
"1715" 20100728 0.89244 0.90427 0.89047 0.90033 88242.77 1.29934 1.31041 1.29767 1.3077 80663.3 1.55945 1.5662 1.558 1.5611 252664.23 1.0387 1.0391 1.0303 1.03685 171510.97 1.05655 1.05805 1.0373 1.04085 241110.28 87.46 87.51 86.565 86.775 415704.83
"1716" 20100729 0.90023 0.90662 0.89651 0.90442 103519.82 1.30767 1.30927 1.29775 1.30484 79529.7 1.56105 1.57205 1.5551 1.56845 237233.92 1.03685 1.03755 1.02635 1.02955 205061.1 1.04065 1.04665 1.03615 1.04095 254008.16 86.775 86.975 85.945 86.455 404744.71
"1717" 20100801 0.90619 0.91453 0.90448 0.91361 85427.96 1.30533 1.31937 1.30498 1.3179 80832.5 1.57037 1.5907 1.5695 1.58855 273799.88 1.02831 1.02982 1.0204 1.0228 158290.1 1.04011 1.04755 1.03475 1.03885 252831.86 86.316 86.88 86.225 86.49 402642.86
"1718" 20100802 0.91371 0.91495 0.907 0.91261 78798.25 1.31791 1.32615 1.3144 1.32268 80338.1 1.58855 1.59675 1.58589 1.5951 244527.48 1.02275 1.0273 1.0219 1.02325 165801.4 1.03885 1.0414 1.0348 1.039 261952.8 86.49 86.65 85.67 85.78 380061.22
"1719" 20100803 0.9125 0.91828 0.90946 0.91646 80896.18 1.32277 1.32383 1.31294 1.31585 80094.6 1.59505 1.5963 1.58555 1.58825 221841.83 1.02325 1.0271 1.0163 1.018 164220.85 1.039 1.0554 1.03785 1.05295 310083.67 85.795 86.38 85.325 86.26 402422.56
"1720" 20100804 0.91641 0.91749 0.91161 0.91552 57622.506 1.31583 1.32348 1.31173 1.31879 80100 1.58815 1.59235 1.582 1.5895 166968.7 1.01795 1.0187 1.01065 1.01665 150722.2 1.0528 1.0542 1.04125 1.04615 304142.48 86.26 86.45 85.71 85.815 366118.91
"1721" 20100805 0.91572 0.92218 0.91348 0.91884 72717.8 1.31873 1.33333 1.31543 1.32753 79727.3 1.58935 1.59975 1.584 1.59415 180603.19 1.0166 1.03065 1.01465 1.02715 149216.07 1.04615 1.0508 1.03315 1.0389 211059.23 85.815 86.18 85.02 85.495 317455.76
